Producto ID,Cantidad_Media,Cantidad_Desviacion,Tiempo_de_Reposicion,Stock de Seguridad,Stock Minimo,Porcentaje Acumulado,ClasificacionABC
08ef02b6aae73ad3a385cf1342f609c7,5.0,2.8284271247461903,24,22.793788627606425,142.79378862760643,0.006556048617682463,A
4dfffeaa9522a9ba71cdc9e7d43212d0,5.0,0.0,88,0.0,440.0,0.006702063063510581,A
5dae498eff2d80057f56122235a36aff,4.666666666666667,2.516611478423583,64,33.11860705605435,331.78527372272106,0.006838343212950156,A
21b524c4c060169fa75ccf08c7da4627,4.5,4.949747468305833,64,65.13867668290476,353.13867668290476,0.006969756214195462,A
4beaa629c1622b0fc9471351db5ea62c,4.0,0.0,88,0.0,352.0,0.007086567770857956,A
0e35a413d832e63c5d46101b7c88de0f,4.0,0.0,72,0.0,288.0,0.007203379327520449,A
a963b6b0ba2dd73f51cb8f84855094fc,4.0,0.0,72,0.0,288.0,0.007320190884182943,A
26479f7e6b832d2e19a14dd8393bb30f,4.0,0.0,76,0.0,304.0,0.007437002440845437,A
40678c9096047877fa74a25cc6f0a726,4.0,0.0,49,0.0,196.0,0.00755381399750793,A
64ec83de8f0026319c8829351e3d6e23,4.0,0.0,83,0.0,332.0,0.0076706255541704235,A
d54a7e69c3102b38b13952aeae0bc8f3,4.0,0.0,72,0.0,288.0,0.007787437110832918,A
3736d232d7b439822cdb4cfee973fba0,4.0,0.0,38,0.0,152.0,0.00790424866749541,A
40b6762970c412b5b5392cd0d4c006b1,4.0,0.0,72,0.0,288.0,0.008021060224157906,A
757172573ef8a2cc354243f3da4fa565,4.0,0.0,21,0.0,84.0,0.0081378717808204,A
5421431a9abfbdac3006e7aa925c0213,4.0,0.0,83,0.0,332.0,0.008254683337482893,A
41da75141264c3bde21ecea85a4cb8b7,4.0,0.0,24,0.0,96.0,0.008371494894145386,A
eeab31cd2a4bcd64e6b249e0a674b3a8,4.0,0.0,4,0.0,16.0,0.00848830645080788,A
b92c0c9a860191befb3f8139aee8c4e1,4.0,0.0,75,0.0,300.0,0.008605118007470373,A
39a0578866cba21bcead91f5221af2a8,4.0,0.0,90,0.0,360.0,0.008721929564132867,A
281905b21f01db1009fd7c01b10dd1d4,4.0,0.0,72,0.0,288.0,0.008838741120795362,A
54d9260785f11c05ad373ce8465212da,4.0,0.0,24,0.0,96.0,0.008955552677457856,A
a50c606310374ff8660bbe03010e021b,4.0,0.0,88,0.0,352.0,0.00907236423412035,A
d6fa8b99ed80bff9dcddd3fdefa6e68d,4.0,0.0,64,0.0,256.0,0.009189175790782843,A
b217a380fe548cd65a8d6f18a9c0eb28,4.0,0.0,24,0.0,96.0,0.009305987347445336,A
9b7852df1a77c9a80cf5151803db4282,4.0,0.0,83,0.0,332.0,0.00942279890410783,A
744846f62c7ba12b43c59c5ff57782a7,4.0,0.0,24,0.0,96.0,0.009539610460770323,A
7a5b821fca01c5a75fa33c06f249e0f5,4.0,0.0,75,0.0,300.0,0.009656422017432819,A
0e2c6b2fc22b192f824a68a0fa537aa0,4.0,0.0,3,0.0,12.0,0.009773233574095312,A
55939df5d8d2b853fbc532bf8a00dc32,4.0,0.0,2,0.0,8.0,0.009890045130757806,A
9f4a55260fae788c26fcbb2b934ffa52,4.0,0.0,24,0.0,96.0,0.0100068566874203,A
f2bec64d5d795250be5e5ec2d38a19b6,4.0,0.0,72,0.0,288.0,0.010123668244082793,A
640799dabd2dfd5da2769270ca71ad65,4.0,0.0,76,0.0,304.0,0.010240479800745286,A
2e0b9273624db778d82fd3b18becec24,4.0,0.0,76,0.0,304.0,0.01035729135740778,A
060ea530ba6184d49f7b1cc031c4c97e,4.0,0.0,24,0.0,96.0,0.010474102914070275,A
8ccaa3f8b171b199e37294ece30815a3,4.0,4.242640687119285,72,59.219999999999985,347.21999999999997,0.010590914470732769,A
0a56efd5f050d3f861a04c6f005d1128,4.0,0.0,3,0.0,12.0,0.010707726027395262,A
0333795efd58e3c33c5850b92721c3e4,4.0,0.0,72,0.0,288.0,0.010824537584057756,A
82498e96fa34d0975dc61a765a65d523,4.0,0.0,83,0.0,332.0,0.01094134914072025,A
4fa7e168d8cf9a9cb233e7a0d2821e94,4.0,0.0,88,0.0,352.0,0.011058160697382743,A
7d873ae7ba4e637167c1a8d544bd6af8,4.0,0.0,89,0.0,356.0,0.011174972254045236,A
22c7191da97262f0f39de80e1951dce2,4.0,0.0,49,0.0,196.0,0.011291783810707732,A
33c18a3e86c00fca807265cf34354996,4.0,0.0,24,0.0,96.0,0.011408595367370225,A
3dd7de1b6e3362ad26c1879acc292f19,4.0,0.0,75,0.0,300.0,0.011525406924032719,A
3234b4f9542a9f6a450e988820390fab,4.0,0.0,24,0.0,96.0,0.011642218480695212,A
ae23e5838bdd9b5fa518342c066b8290,4.0,0.0,24,0.0,96.0,0.011759030037357706,A
0ee7a6e1cd4ecf72e711a2f68b4d8d2e,4.0,0.0,2,0.0,8.0,0.0118758415940202,A
5a6849f9db912b68be72145d959d61d2,4.0,0.0,49,0.0,196.0,0.011992653150682693,A
5d61fa9714218b033b42ca6cbf0f2570,4.0,0.0,87,0.0,348.0,0.012109464707345188,A
33e79119cfaa0e1f7122bf00b10426bc,4.0,0.0,87,0.0,348.0,0.012226276264007681,A
ce98361ef1341e15087ae4b1b2c53fdd,4.0,0.0,72,0.0,288.0,0.012343087820670175,A
3ebbc0870d51b62783c45e0e61ccb78d,4.0,0.0,24,0.0,96.0,0.012459899377332669,A
91472a5abca63bed91ade04c71c203ce,4.0,0.0,24,0.0,96.0,0.012576710933995162,A
ddbf57e4559f03c003fc3708d4860c5e,4.0,0.0,24,0.0,96.0,0.012693522490657656,A
ac1ad58efc1ebf66bfadc09f29bdedc0,4.0,0.0,83,0.0,332.0,0.01281033404732015,A
50046ff3c7e886839388c4532a5ba24f,4.0,0.0,24,0.0,96.0,0.012927145603982644,A
68486b30d9aa029461c1906bdcbf09df,4.0,0.0,72,0.0,288.0,0.013043957160645138,A
981cff5accf28a980a7de3bca3ba9b95,4.0,0.0,72,0.0,288.0,0.013160768717307631,A
7001d71d1ad858e07e5a341649412e76,4.0,0.0,83,0.0,332.0,0.013277580273970125,A
d48e56be99464cbf285a9da17f618165,4.0,0.0,72,0.0,288.0,0.013394391830632619,A
c006d1427332464b79808bd9dfaec943,4.0,0.0,72,0.0,288.0,0.013511203387295112,A
83294cbb80def7b3b28087e0d2078d8a,4.0,0.0,75,0.0,300.0,0.013628014943957606,A
cae8c962ad47ff05a508e6fec4146e1a,3.5,3.5355339059327378,49,40.711672926815474,212.21167292681548,0.013730225056037288,A
7cefa61c9500d9b227894dc48d8b5a0b,3.5,3.5355339059327378,83,52.985856013657084,343.4858560136571,0.01383243516811697,A
4ed8030b452688a37d26044e966eff12,3.5,3.5355339059327378,24,28.49223578450803,112.49223578450803,0.013934645280196653,A
e95fb3a80ca294f39de925b6428f3a32,3.3333333333333335,4.041451884327381,24,32.56933834145238,112.56933834145238,0.014031988244082064,A
11b906b2a09fb80668f4478dd3f9c324,3.0,0.0,83,0.0,249.0,0.014119596911578934,A
93e6c730cc84ef7cfdd20cdfb2269144,3.0,0.0,72,0.0,216.0,0.014207205579075803,A
b62a475bcfd309c66d84a1a93aa75fd8,3.0,1.4142135623730951,72,19.74,235.74,0.014294814246572675,A
b63ecf99904f905e0d594b11ac06281e,3.0,0.0,24,0.0,72.0,0.014382422914069545,A
9d1893083966b9c51109f0dc6ab0b0d9,3.0,0.0,33,0.0,99.0,0.014470031581566414,A
d85ee6b5fa57f68444d86f77b51ae69d,3.0,0.0,24,0.0,72.0,0.014557640249063286,A
01d40fca05c4227b987ee069be837b49,3.0,0.0,33,0.0,99.0,0.014645248916560155,A
608396ec032711eb443596cb8cdce050,3.0,0.0,24,0.0,72.0,0.014732857584057027,A
3d870b8af7dbdc91b10cfb0139f3d44d,3.0,0.0,24,0.0,72.0,0.014820466251553897,A
51c6445e30f155ba9dcbca79b13edf36,3.0,0.0,24,0.0,72.0,0.014908074919050766,A
d80fce9f775927c7d602c2de926759f1,3.0,0.0,24,0.0,72.0,0.01499568358654764,A
521527593ca1726b992318e034dd5690,3.0,1.4142135623730951,61,18.169618873273045,201.16961887327304,0.01508329225404451,A
ca140156f7f81f8e406cc66cb8f12a67,3.0,2.8284271247461903,72,39.48,255.48,0.015170900921541379,A
6167837141fac33cf09874ab78dcca86,3.0,0.0,90,0.0,270.0,0.01525850958903825,A
7698c2e9ec5dc2b70af8c1c8ac245cae,3.0,0.0,75,0.0,225.0,0.01534611825653512,A
d7a3cfa08519494aa1ad181e803617ec,3.0,0.0,76,0.0,228.0,0.01543372692403199,A
1c5507038caa58651b5f07b729f97774,3.0,0.0,88,0.0,264.0,0.015521335591528861,A
1ce5b88456351c3b986532265a56d223,3.0,0.0,24,0.0,72.0,0.015608944259025731,A
3e78cdf699d65e94e6a716be72fb4472,3.0,0.0,3,0.0,9.0,0.0156965529265226,A
3c025396e63ff6925a3b68781e8b3456,3.0,0.0,62,0.0,186.0,0.01578416159401947,A
c90526921508388bf77c6f45ff36c412,3.0,0.0,76,0.0,228.0,0.015871770261516344,A
116fde656744c95dfaf5198cf9f729f9,3.0,0.0,72,0.0,216.0,0.015959378929013213,A
a8624848cc85066425b656121d3da966,3.0,0.0,15,0.0,45.0,0.016046987596510083,A
e56f102e763165e7e32d0f9955f8ee4a,3.0,0.0,60,0.0,180.0,0.016134596264006953,A
93d8b11d613a563f5a26212282bb145e,3.0,0.0,72,0.0,216.0,0.016222204931503822,A
fe9c4b2cf9c3adbaf3644880fb72254d,3.0,0.0,72,0.0,216.0,0.016309813599000692,A
b3a397db9c6b4ddfed9d46f6fa03c65e,3.0,0.0,72,0.0,216.0,0.016397422266497565,A
b625929cf412ff2c73f64485b23a5202,3.0,0.0,72,0.0,216.0,0.016485030933994435,A
b627957ffcd19ace5037a5df4230d1fa,3.0,0.0,24,0.0,72.0,0.016572639601491305,A
c86dde6d75b1c5f5c6ac95000a63b7a7,3.0,0.0,24,0.0,72.0,0.016660248268988175,A
575a31c3324630960ae12bf5bb9618e4,3.0,0.0,72,0.0,216.0,0.016747856936485044,A
a9eea144b709e6d670c9bf03ffc2dc2e,3.0,0.0,75,0.0,225.0,0.016835465603981917,A
d4ef01e7655c13ceef1d7d248e0fdd99,3.0,0.0,24,0.0,72.0,0.016923074271478787,A
aa39d59b0fe9c8b0162f5d855833c97d,3.0,0.0,3,0.0,9.0,0.017010682938975657,A
72de34cc9f1e580f4c11d830be654271,3.0,0.0,3,0.0,9.0,0.017098291606472527,A
fdba6f37e0258dbca54eb0ed8b293ae0,3.0,0.0,21,0.0,63.0,0.017185900273969396,A
af25257adf28d8a0c281173073c2f2da,3.0,0.0,89,0.0,267.0,0.017273508941466266,A
58f579bb52bea63fe1c6c39c2d4272d8,3.0,0.0,83,0.0,249.0,0.01736111760896314,A
15b5d9fcf84c060e00b0883def7d10e6,3.0,0.0,49,0.0,147.0,0.01744872627646001,A
33e503f68fb60fe165ed992965f2c737,3.0,0.0,2,0.0,6.0,0.01753633494395688,A
59b215ecd21969237a8ebb0f8a2bffc2,3.0,0.0,24,0.0,72.0,0.01762394361145375,A
5ddab10d5e0a23acb99acf56b62b3276,3.0,0.0,83,0.0,249.0,0.017711552278950618,A
066cc58255ee9ccb3e6da9d3edd02a7e,3.0,0.0,72,0.0,216.0,0.01779916094644749,A
b6665355b9d865e088250a5c8d7b36c1,3.0,0.0,76,0.0,228.0,0.01788676961394436,A
d143bf43abb18593fa8ed20cc990ae84,3.0,0.0,2,0.0,6.0,0.01797437828144123,A
d3ce671d83f4434fbe5a05ff93427ef0,3.0,0.0,87,0.0,261.0,0.0180619869489381,A
ace91f88d635b9e5563e36cc0a0a8f09,3.0,0.0,72,0.0,216.0,0.01814959561643497,A
e892e0e01990e737eb81a57db12f8c8c,3.0,0.0,75,0.0,225.0,0.01823720428393184,A
314fa2ee03eff6af10bc8f7ff0c4dc9f,3.0,0.0,24,0.0,72.0,0.018324812951428713,A
d22a5221a26ff421ad353360421f799a,3.0,0.0,72,0.0,216.0,0.018412421618925583,A
88007f00299939d563c9565c054d2cd7,3.0,0.0,76,0.0,228.0,0.018500030286422452,A
d27144c40fa89d288b74adfd0e20db91,3.0,0.0,72,0.0,216.0,0.018587638953919322,A
802e849764db04b055b0cb2c12022d32,3.0,0.0,52,0.0,156.0,0.018675247621416192,A
5caaa02918381c4ad59d38fdcd4a28b9,3.0,0.0,72,0.0,216.0,0.01876285628891306,A
0369a47f7ad96df46ad8ed76767de8bd,3.0,0.0,61,0.0,183.0,0.018850464956409935,A
abda62f854cffdc94184e6bccadc2286,3.0,0.0,83,0.0,249.0,0.018938073623906804,A
abe171a94bee936786955f928bd764ab,3.0,0.0,24,0.0,72.0,0.019025682291403674,A
2efe8f5e5c3b7327473c75cf2f11bb02,3.0,0.0,61,0.0,183.0,0.019113290958900544,A
06ecc3d4006ad6eb293a1b93ec3c7183,3.0,0.0,72,0.0,216.0,0.019200899626397414,A
1ba4e3fe92f16fd5a8942f7b7d804b52,3.0,3.4641016151377544,21,26.11356544020751,89.11356544020751,0.019288508293894287,A
b2cadb94baef5a2eb2e36c6047dd5f34,3.0,0.0,72,0.0,216.0,0.019376116961391156,A
94982c575245c1664b51851ec653a79e,3.0,0.0,72,0.0,216.0,0.019463725628888026,A
54971206521793b44053a9c348d148c2,3.0,0.0,24,0.0,72.0,0.019551334296384896,A
399f54c06661d06ca45c6e24ed238e0e,3.0,0.0,24,0.0,72.0,0.019638942963881766,A
cad04bbd56e9e1392a586f51477a7e3b,3.0,0.0,83,0.0,249.0,0.019726551631378635,A
873eb5f3b8cc503730e472a14cd26616,3.0,0.0,24,0.0,72.0,0.01981416029887551,A
9541c4d8ef396401c096f381c3d6aa64,3.0,0.0,83,0.0,249.0,0.019901768966372378,A
b1a2c5a9823f4c481150a7ab9e48be70,3.0,0.0,3,0.0,9.0,0.019989377633869248,A
137d0bf5250717a478bd7f9c74410bda,3.0,0.0,3,0.0,9.0,0.020076986301366118,A
d5bf1e6386a450dd26acf14a6f41768f,3.0,0.0,24,0.0,72.0,0.020164594968862987,A
cc2de3090e4e70b255499285f2d72735,3.0,0.0,58,0.0,174.0,0.02025220363635986,A
9648b0bf87f29f78dd9fcbfe58d0e6a6,3.0,0.0,76,0.0,228.0,0.02033981230385673,A
cc4b51ca9b5ca05b7fd5337bddb7341c,3.0,0.0,24,0.0,72.0,0.0204274209713536,A
8213da1c8eae3aa3fa5c70d87fc1581c,3.0,0.0,83,0.0,249.0,0.02051502963885047,A
a97a0ec5a609c8af654b79e9a96d12af,3.0,0.0,72,0.0,216.0,0.02060263830634734,A
13b6735a82ec831943957f19fe66f71e,3.0,0.0,24,0.0,72.0,0.02069024697384421,A
6e6760cb4ddc324d319cf599ce8a8b89,3.0,0.0,24,0.0,72.0,0.020777855641341082,A
d552454cae098a0bce10f658411fead1,3.0,0.0,88,0.0,264.0,0.020865464308837952,A
ed61f9d2b8837c3aeebb563b7305ef78,3.0,0.0,24,0.0,72.0,0.02095307297633482,A
b0edba4fd6456eab5a6b6201caf7b323,3.0,0.0,83,0.0,249.0,0.02104068164383169,A
e6a8a1b25dccfe76d339f9cd19be7779,3.0,0.0,3,0.0,9.0,0.02112829031132856,A
ed4dfdaab6c24770fc6f34ad50c89ac1,3.0,0.0,75,0.0,225.0,0.021215898978825434,A
834df04774f3aa4b60bfd6f839f448bc,3.0,0.0,90,0.0,270.0,0.021303507646322304,A
36e76b21975cb010ce431815283898dc,3.0,0.0,21,0.0,63.0,0.021391116313819174,A
cd489785324bc65510f5a0ea2382f1d3,3.0,0.0,83,0.0,249.0,0.021478724981316043,A
b05fae603a3a28a977633c139cece058,3.0,0.0,24,0.0,72.0,0.021566333648812913,A
cc3e0004237b0c02f8fd95f943e1cebf,3.0,0.0,72,0.0,216.0,0.021653942316309783,A
0b3f89ace3b97bec2e2d981cfd2537b3,3.0,0.0,24,0.0,72.0,0.021741550983806656,A
bae10dbc910829c1bbadb071a446b87c,3.0,0.0,3,0.0,9.0,0.021829159651303526,A
0b33e28a934b68a0475650499b9ae509,3.0,0.0,3,0.0,9.0,0.021916768318800395,A
e1dae76b5f1c39746a05aebb9ea23d1d,3.0,0.0,3,0.0,9.0,0.022004376986297265,A
44d958961868395bfe852e70d48081f4,3.0,0.0,76,0.0,228.0,0.022091985653794135,A
f5f5b024b9de6f4bef611bc8b1e370ec,3.0,0.0,3,0.0,9.0,0.022179594321291005,A
8e0be6304c4a94268be42e2d8dfaded9,3.0,0.0,33,0.0,99.0,0.022267202988787878,A
0de59eddc63167215c972b0d785ffa7b,3.0,0.0,64,0.0,192.0,0.022354811656284748,A
7ee8a1b1807716291e12649b1d617896,3.0,0.0,15,0.0,45.0,0.022442420323781617,A
050d890ccc1c0874e166c9af9c6dd821,3.0,0.0,75,0.0,225.0,0.022530028991278487,A
bb3a346d0fc86850244000d0fe5bf5dd,3.0,0.0,58,0.0,174.0,0.022617637658775357,A
c0295f791bfc794623d0ea811cca82d5,3.0,0.0,3,0.0,9.0,0.02270524632627223,A
281a67fd770c975ee1a7c842468fb3b5,3.0,0.0,72,0.0,216.0,0.0227928549937691,A
4e3550b4ebca5e32ccc3d32b3470e31f,3.0,0.0,24,0.0,72.0,0.02288046366126597,A
0e34466be9b2d3af8e189b6d27d5eaf3,3.0,0.0,75,0.0,225.0,0.02296807232876284,A
4e58e4bd671d463cef30fa0bab322f9a,3.0,0.0,2,0.0,6.0,0.02305568099625971,A
40a4dfa74a737d541b3c2413edf9cdf6,3.0,0.0,83,0.0,249.0,0.02314328966375658,A
bfeb1a1c9d786c80550462f2895a13a4,3.0,0.0,15,0.0,45.0,0.02323089833125345,A
e273c62ea30d5ca1753739e6d25d15a1,3.0,0.0,24,0.0,72.0,0.02331850699875032,A
bfa8fb32cecbf90899f6f517b77a766f,3.0,0.0,72,0.0,216.0,0.02340611566624719,A
dbfc56759eb2cf348fed10084dd344f7,3.0,0.0,33,0.0,99.0,0.02349372433374406,A
4c41f7f8ca78f88fa539d43d08c504d3,3.0,0.0,75,0.0,225.0,0.02358133300124093,A
c22dc992a198753e51e4a25f83957b9b,3.0,0.0,72,0.0,216.0,0.023668941668737804,A
f4ff31c676834c31a24648df290aa349,3.0,0.0,24,0.0,72.0,0.023756550336234673,A
fc04e723b53a7b372e081da67cf6aca2,3.0,0.0,24,0.0,72.0,0.023844159003731543,A
f3fad6d734fb27bf8a548562e04f9a5e,3.0,1.4142135623730951,24,11.396894313803212,83.39689431380322,0.023931767671228413,A
0bfd2b8146cd034448f6e4c8ac8e47f0,3.0,0.0,2,0.0,6.0,0.024019376338725282,A
892bc3e900a6ad3cba5112ccdb33466f,3.0,0.0,21,0.0,63.0,0.024106985006222152,A
8fa5bb1e4de7a63ee554487c2f2ee076,3.0,2.8284271247461903,76,40.56184413953587,268.5618441395359,0.024194593673719025,A
69c1a709ba2ac6511ef8553b93074ec1,3.0,0.0,88,0.0,264.0,0.024282202341215895,A
4cceacaeb21aa22aa51b4c724de3758d,3.0,2.8284271247461903,72,39.48,255.48,0.024369811008712765,A
badbf5d003888b6338ea8774b4ac9717,3.0,0.0,64,0.0,192.0,0.024457419676209635,A
4bc15899b2cd7ade6db2fb0a5188cd24,3.0,0.0,24,0.0,72.0,0.024545028343706504,A
0797e47ffb3917b66fa62245a283bd9e,3.0,0.0,72,0.0,216.0,0.024632637011203374,A
c12c1482a995be91e395cb9276661e32,3.0,0.0,72,0.0,216.0,0.024720245678700247,A
f3a1a865ba61412ac17ab53f1a9c0082,3.0,0.0,87,0.0,261.0,0.024807854346197117,A
8ffc89162cccaef5a98a4c0bcd241a0e,3.0,0.0,72,0.0,216.0,0.024895463013693987,A
271a16e4751b04867238b601ad652692,3.0,0.0,83,0.0,249.0,0.024983071681190856,A
66e08854f9319c6aa4874ca435598331,3.0,0.0,24,0.0,72.0,0.025070680348687726,A
262855d4dd5b0d39f786a3c86c285c6a,3.0,0.0,89,0.0,267.0,0.0251582890161846,A
44a064a339782c3cdd7e457b169ef0b0,3.0,0.0,2,0.0,6.0,0.02524589768368147,A
274d4e727ddbeb7c392ea2e551e3a77d,3.0,2.8284271247461903,61,36.33923774654609,219.33923774654608,0.02533350635117834,A
9f9a7e97e09d403a01120dc5f4ebf36b,3.0,0.0,55,0.0,165.0,0.02542111501867521,A
2480fca3af4f5221cf3596c257be308b,3.0,0.0,21,0.0,63.0,0.025508723686172078,A
d92239d375e7626174b8545ea884b504,3.0,0.0,49,0.0,147.0,0.025596332353668948,A
beeafa4f5701078b09aa0f517fdfe05e,3.0,0.0,2,0.0,6.0,0.02568394102116582,A
bd2c3709849255acdbf5855094cdaa01,3.0,0.0,24,0.0,72.0,0.02577154968866269,A
8cba6b5fd208416dd934839f74f568e3,3.0,0.0,24,0.0,72.0,0.02585915835615956,A
a2ba5bcfe3ee03832bf8f324caa32dad,3.0,0.0,24,0.0,72.0,0.02594676702365643,A
4715eb4e21b1833327567e8c62ce5790,3.0,0.0,88,0.0,264.0,0.0260343756911533,A
bd0ac51dc93e62c4dbe6ca9d70a9b311,3.0,0.0,49,0.0,147.0,0.026121984358650173,A
3017341f6eb19840f64bd672370a91cc,3.0,0.0,24,0.0,72.0,0.026209593026147043,A
b75ad41bddb7dc94c7e555d9f78f5e8a,3.0,0.0,24,0.0,72.0,0.026297201693643912,A
47b0f8596ee6dafbb4438cac16fa6275,3.0,0.0,24,0.0,72.0,0.026384810361140782,A
4fb3a6cb6e0aa78466566ab0ec0666c6,3.0,0.0,24,0.0,72.0,0.026472419028637652,A
bcda9424eac9dd4c6f2d739e92c0a2ab,3.0,0.0,72,0.0,216.0,0.02656002769613452,A
b7351032045cba592a6d97b36f5fd8e3,3.0,0.0,52,0.0,156.0,0.026647636363631395,A
8cc117b0bec16e2f0b683e40846ad09c,3.0,0.0,24,0.0,72.0,0.026735245031128264,A
4901f0f8eba79934ba3cdfa1fbc02893,3.0,0.0,21,0.0,63.0,0.026822853698625134,A
6789e81c62b672bf413759d22ecacaf7,3.0,2.8284271247461903,83,42.38868481092567,291.38868481092567,0.026910462366122004,A
a4e61cf10d2c48246eb1f9cb56af1e79,3.0,0.0,72,0.0,216.0,0.026998071033618874,A
67210f2751a0c0aa78d46d9513abc836,3.0,0.0,64,0.0,192.0,0.027085679701115743,A
65b183dcbb9689b176730d709a0003dd,3.0,0.0,21,0.0,63.0,0.027173288368612616,A
48282b524c93e69ec5653481e2b8a237,3.0,0.0,88,0.0,264.0,0.027260897036109486,A
3ead2a8b3b92444cfac54979d56c7993,3.0,0.0,4,0.0,12.0,0.027348505703606356,A
501c6da13fd2e5d497c42b29eeddc95d,3.0,0.0,72,0.0,216.0,0.027436114371103226,A
8999ae93f98ab5d5b5f5efbd4c2b8f88,3.0,0.0,72,0.0,216.0,0.027523723038600095,A
46b609a28b05ef9d5179026a055c5121,3.0,0.0,72,0.0,216.0,0.02761133170609697,A
8c90d88939a7bce735c315d9d8cd5274,3.0,0.0,15,0.0,45.0,0.027698940373593838,A
401717fdb76bea40aad511f64ab03c92,3.0,0.0,49,0.0,147.0,0.027786549041090708,A
bf5c9388b3b4225c6578eadbde4781db,3.0,0.0,83,0.0,249.0,0.027874157708587578,A
0e92dcf7b03df1de4e9349af065f8e63,3.0,0.0,72,0.0,216.0,0.027961766376084447,A
4006da5107400e5ac48dbcc829a36c42,3.0,0.0,72,0.0,216.0,0.028049375043581317,A
7893c68e0a8b6e58a70390551e8a84d9,3.0,0.0,21,0.0,63.0,0.02813698371107819,A
9df7c1b358350fe845b77ee08c49600e,3.0,0.0,2,0.0,6.0,0.02822459237857506,A
8c6d562d9dde3d9658cf7496f61c1bc0,3.0,0.0,24,0.0,72.0,0.02831220104607193,A
